date,currency,tt_buy,tt_sell
2020-01-06,GBP,93.22,95.41
2020-01-07,GBP,93.39,95.63
2020-01-08,GBP,93.44,95.67
2020-01-10,GBP,91.57,93.78
2020-01-13,GBP,91.3,93.47
2020-01-15,GBP,91.39,93.6
2020-01-17,GBP,91.75,93.93
2020-01-20,GBP,91.39,93.56
2020-01-21,GBP,91.51,93.71
2020-01-22,GBP,91.74,93.92
2020-01-23,GBP,92.49,94.68
2020-01-24,GBP,92.52,94.7
2020-01-27,GBP,92.26,94.44
2020-01-28,GBP,92.15,94.33
2020-01-29,GBP,91.69,93.86
2020-01-30,GBP,91.87,94.05
2020-01-31,GBP,92.52,94.74
2020-02-03,GBP,93.17,95.36
2020-02-04,GBP,91.57,93.75
2020-02-05,GBP,91.68,93.85
2020-02-06,GBP,91.47,93.64
2020-02-07,GBP,91.21,93.38
2020-02-10,GBP,91.06,93.23
2020-02-11,GBP,91.01,93.17
2020-02-12,GBP,91.29,93.46
2020-02-13,GBP,91.44,93.61
2020-02-14,GBP,91.96,94.14
2020-02-18,GBP,91.77,93.98
2020-02-20,GBP,91.54,93.72
2020-02-21,GBP,91.41,93.58
2020-02-24,GBP,91.95,94.16
2020-02-25,GBP,91.87,94.09
2020-02-26,GBP,92.12,94.3
2020-02-27,GBP,91.48,93.69
2020-02-28,GBP,91.85,94.06
2020-03-03,GBP,92.12,94.3
2020-03-04,GBP,92.84,95.06
2020-03-05,GBP,93.34,95.53
2020-03-06,GBP,94.67,96.88
2020-03-12,GBP,94.07,96.31
2020-03-13,GBP,91.94,94.19
2020-03-16,GBP,90.43,92.63
2020-03-17,GBP,89.88,92.03
2020-03-18,GBP,88.51,90.69
2020-03-19,GBP,85.57,87.72
2020-03-20,GBP,85.88,88.04
2020-03-23,GBP,87.6,89.78
2020-03-24,GBP,87.36,89.53
2020-03-26,GBP,88.33,90.52
2020-03-27,GBP,90.1,92.25
2020-03-30,GBP,92.24,94.47
2020-03-31,GBP,92.05,94.28
2020-04-13,GBP,94.08,96.33
2020-04-20,GBP,94.28,96.52
2020-04-29,GBP,93.26,95.47
2020-04-30,GBP,92.52,94.71
2020-05-12,GBP,92.29,94.49
2020-06-02,GBP,93.29,95.53
2020-06-03,GBP,93.41,95.62
2020-06-04,GBP,93.64,95.84
2020-06-05,GBP,93.9,96.14
2020-06-08,GBP,95.07,97.29
2020-06-09,GBP,94.89,97.11
2020-06-10,GBP,95.11,97.34
2020-06-11,GBP,95.09,97.36
2020-06-12,GBP,94.56,96.82
2020-06-16,GBP,95.04,97.26
2020-06-17,GBP,94.72,96.94
2020-06-18,GBP,94.5,96.71
2020-06-19,GBP,93.71,95.91
2020-06-22,GBP,93.23,95.48
2020-06-23,GBP,93.56,95.77
2020-06-24,GBP,93.6,95.81
2020-06-25,GBP,92.92,95.15
2020-06-26,GBP,92.79,94.99
2020-06-29,GBP,92.48,94.68
2020-06-30,GBP,91.82,94.05
2020-07-01,GBP,92.36,94.6
2020-07-02,GBP,92.63,94.85
2020-07-03,GBP,92.23,94.43
2020-07-08,GBP,93.1,95.34
2020-07-09,GBP,93.6,95.81
2020-07-10,GBP,93.51,95.72
2020-07-13,GBP,94.1,96.3
2020-07-14,GBP,93.44,95.63
2020-07-15,GBP,93.65,95.89
2020-07-16,GBP,93.35,95.55
2020-07-17,GBP,93.46,95.66
2020-07-20,GBP,92.85,95.09
2020-07-21,GBP,93.57,95.78
2020-07-22,GBP,93.86,96.06
2020-07-23,GBP,94.0,96.22
2020-07-24,GBP,94.38,96.64
2020-07-27,GBP,95.02,97.28
2020-07-28,GBP,95.15,97.36
2020-07-29,GBP,95.67,97.89
2020-07-30,GBP,96.04,98.26
2020-07-31,GBP,97.06,99.3
2020-08-03,GBP,96.96,99.21
2020-08-04,GBP,97.23,99.48
2020-08-05,GBP,97.03,99.28
2020-08-06,GBP,97.16,99.41
2020-08-10,GBP,96.92,99.16
2020-08-11,GBP,96.87,99.15
2020-08-12,GBP,96.28,98.55
2020-08-13,GBP,96.6,98.83
2020-08-14,GBP,96.67,98.94
2020-08-25,GBP,96.32,98.59
2020-08-26,GBP,96.51,98.74
2020-08-27,GBP,96.5,98.77
2020-08-28,GBP,96.25,98.52
2020-08-31,GBP,97.03,99.26
2020-09-01,GBP,96.88,99.11
2020-09-02,GBP,96.73,98.96
2020-09-03,GBP,96.54,98.81
2020-09-04,GBP,96.43,98.69
2020-09-07,GBP,95.74,97.96
2020-09-08,GBP,95.74,98.0
2020-09-09,GBP,94.42,96.66
2020-09-10,GBP,94.28,96.52
2020-09-11,GBP,93.2,95.43
2020-09-14,GBP,93.1,95.29
2020-09-15,GBP,93.33,95.56
2020-09-16,GBP,93.92,96.15
2020-09-17,GBP,94.08,96.32
2020-09-21,GBP,94.05,96.25
2020-09-22,GBP,93.17,95.36
2020-09-23,GBP,92.54,94.76
2020-09-24,GBP,92.67,94.89
2020-09-25,GBP,93.07,95.26
2020-09-28,GBP,93.07,95.26
2020-09-29,GBP,93.74,95.98
2020-09-30,GBP,93.7,95.89
2020-10-01,GBP,94.15,96.35
2020-10-05,GBP,93.62,95.82
2020-10-06,GBP,93.98,96.22
2020-10-07,GBP,93.68,95.88
2020-10-08,GBP,93.74,95.98
2020-10-09,GBP,93.73,95.96
2020-10-12,GBP,94.22,96.42
2020-10-14,GBP,93.88,96.08
2020-10-16,GBP,93.65,95.85
2020-10-22,GBP,95.66,97.92
2020-10-23,GBP,95.15,97.4
2020-10-26,GBP,94.98,97.19
2020-10-27,GBP,95.32,97.54
2020-10-28,GBP,95.03,97.25
2020-10-29,GBP,95.23,97.45
2020-11-03,GBP,94.99,97.2
2020-11-04,GBP,96.0,98.28
2020-11-05,GBP,95.16,97.37
2020-11-06,GBP,96.09,98.35
2020-11-09,GBP,96.42,98.69
2020-11-10,GBP,96.56,98.82
2020-11-12,GBP,97.23,99.52
2020-11-13,GBP,96.82,99.07
2020-11-17,GBP,97.34,99.58
2020-11-18,GBP,97.66,99.91
2020-11-19,GBP,97.18,99.45
2020-11-23,GBP,97.66,99.9
2020-11-24,GBP,97.49,99.77
2020-11-25,GBP,97.78,100.02
2020-11-26,GBP,97.74,100.02
2020-11-27,GBP,97.64,99.88
2020-12-01,GBP,97.79,100.03
2020-12-02,GBP,97.38,99.62
2020-12-03,GBP,97.66,99.94
2020-12-04,GBP,98.2,100.45
2020-12-07,GBP,97.99,100.24
2020-12-08,GBP,97.52,99.76
2020-12-09,GBP,97.4,99.67
2020-12-10,GBP,97.45,99.69
2020-12-11,GBP,97.02,99.26
2020-12-14,GBP,97.03,99.3
2020-12-15,GBP,97.1,99.38
2020-12-16,GBP,97.73,99.98
2020-12-17,GBP,98.39,100.68
2020-12-18,GBP,98.44,100.73
2020-12-21,GBP,96.53,98.8
2020-12-22,GBP,97.98,100.26
2020-12-23,GBP,97.98,100.22
2020-12-24,GBP,98.73,101.03
2020-12-28,GBP,98.58,100.83
2020-12-29,GBP,98.0,100.28
2020-12-30,GBP,98.25,100.54
2020-12-31,GBP,98.56,100.85
2021-01-06,GBP,98.46,100.75
2021-01-07,GBP,98.39,100.64
2021-01-08,GBP,98.38,100.67
2021-01-11,GBP,98.07,100.32
2021-01-12,GBP,98.16,100.45
2021-01-13,GBP,99.04,101.3
2021-01-14,GBP,98.7,100.96
2021-01-15,GBP,98.87,101.13
2021-01-18,GBP,98.26,100.55
2021-01-19,GBP,98.46,100.71
2021-01-20,GBP,98.69,100.95
2021-01-21,GBP,98.68,100.97
2021-01-22,GBP,99.07,101.37
2021-01-25,GBP,98.88,101.14
2021-01-28,GBP,98.84,101.09
2021-01-29,GBP,98.93,101.19
2021-02-01,GBP,99.01,101.31
2021-02-02,GBP,98.99,101.25
2021-02-03,GBP,98.64,100.93
2021-02-04,GBP,98.16,100.44
2021-02-05,GBP,98.7,100.99
2021-02-10,GBP,99.62,101.93
2021-02-17,GBP,100.11,102.42
2021-02-18,GBP,99.99,102.3
2021-02-22,GBP,100.3,102.58
2021-02-23,GBP,100.76,103.08
2021-02-24,GBP,101.32,103.65
2021-02-25,GBP,101.21,103.49
2021-02-26,GBP,101.42,103.74
2021-03-01,GBP,101.87,104.2
2021-03-02,GBP,100.9,103.19
2021-03-03,GBP,100.73,103.05
2021-03-04,GBP,100.49,102.77
2021-03-05,GBP,100.2,102.51
2021-03-08,GBP,99.99,102.3
2021-03-09,GBP,100.26,102.54
2021-03-10,GBP,100.07,102.34
2021-03-12,GBP,100.52,102.84
2021-03-15,GBP,100.16,102.44
2021-03-16,GBP,99.45,101.75
2021-03-17,GBP,99.65,101.92
2021-03-18,GBP,99.91,102.18
2021-03-19,GBP,99.97,102.28
2021-03-23,GBP,99.11,101.37
2021-03-24,GBP,98.47,100.76
2021-03-25,GBP,98.44,100.7
2021-03-26,GBP,98.71,100.97
2021-03-30,GBP,99.87,102.18
2021-03-31,GBP,99.8,102.11
2021-04-07,GBP,100.89,103.18
2021-04-08,GBP,101.1,103.38
2021-04-09,GBP,101.56,103.87
2021-04-12,GBP,101.46,103.8
2021-04-15,GBP,102.51,104.82
2021-04-16,GBP,101.26,103.58
2021-04-19,GBP,102.21,104.52
2021-04-20,GBP,103.6,105.97
2021-04-22,GBP,103.81,106.14
2021-04-23,GBP,102.75,105.1
2021-04-26,GBP,102.9,105.21
2021-04-27,GBP,102.61,104.92
2021-04-28,GBP,102.33,104.63
2021-04-29,GBP,102.3,104.59
2021-04-30,GBP,102.29,104.59
2021-05-03,GBP,101.38,103.71
2021-05-04,GBP,101.46,103.75
2021-05-05,GBP,101.62,103.95
2021-05-07,GBP,101.27,103.56
2021-05-10,GBP,101.7,103.99
2021-05-11,GBP,102.64,104.94
2021-05-12,GBP,102.53,104.87
2021-05-14,GBP,102.04,104.33
2021-05-17,GBP,102.13,104.47
2021-05-18,GBP,102.51,104.85
2021-05-20,GBP,102.18,104.48
2021-05-21,GBP,102.39,104.69
2021-05-24,GBP,101.95,104.24
2021-05-25,GBP,102.19,104.53
2021-05-27,GBP,101.58,103.87
2021-05-28,GBP,101.85,104.14
2021-05-31,GBP,101.63,103.96
2021-06-02,GBP,102.54,104.84
2021-06-03,GBP,102.43,104.73
2021-06-04,GBP,101.86,104.15
2021-06-07,GBP,101.97,104.3
2021-06-08,GBP,101.98,104.27
2021-06-10,GBP,101.92,104.21
2021-06-11,GBP,102.3,104.63
2021-06-14,GBP,102.23,104.53
2021-06-15,GBP,102.17,104.51
2021-06-17,GBP,101.96,104.26
2021-06-21,GBP,101.32,103.61
2021-06-22,GBP,101.98,104.27
2021-06-23,GBP,102.53,104.83
2021-06-24,GBP,102.54,104.84
2021-06-25,GBP,102.21,104.51
2021-06-28,GBP,102.01,104.3
2021-06-29,GBP,101.84,104.17
2021-06-30,GBP,101.73,104.06
2021-07-01,GBP,101.71,104.0
2021-07-02,GBP,101.62,103.91
2021-07-05,GBP,101.85,104.18
2021-07-06,GBP,102.07,104.4
2021-07-08,GBP,102.0,104.31
2021-07-12,GBP,102.33,104.63
2021-07-14,GBP,101.88,104.21
2021-07-15,GBP,101.96,104.26
2021-07-19,GBP,101.71,104.05
2021-07-20,GBP,101.28,103.58
2021-07-22,GBP,100.97,103.29
2021-07-23,GBP,101.41,103.69
2021-07-26,GBP,101.3,103.59
2021-08-18,GBP,101.14,103.42
2021-08-20,GBP,100.27,102.58
2021-08-23,GBP,100.28,102.55
2021-08-24,GBP,100.6,102.88
2021-08-25,GBP,100.64,102.95
2021-08-26,GBP,100.95,103.23
2021-08-27,GBP,100.53,102.8
2021-08-31,GBP,99.8,102.07
2021-09-02,GBP,99.52,101.78
2021-09-03,GBP,100.01,102.28
2021-09-09,GBP,100.42,102.69
2021-09-13,GBP,100.79,103.07
2021-09-17,GBP,100.29,102.57
2021-09-20,GBP,100.04,102.35
2021-09-21,GBP,99.52,101.82
2021-09-22,GBP,99.5,101.77
2021-09-23,GBP,99.57,101.87
2021-09-27,GBP,99.72,101.98
2021-09-29,GBP,99.4,101.66
2021-09-30,GBP,98.81,101.07
2021-10-01,GBP,98.88,101.14
2021-10-04,GBP,99.28,101.54
2021-10-05,GBP,100.32,102.59
2021-10-06,GBP,100.44,102.72
2021-10-07,GBP,100.51,102.81
2021-10-08,GBP,100.36,103.54
2021-10-11,GBP,101.64,103.98
2021-10-12,GBP,101.17,103.5
2021-10-13,GBP,101.52,103.82
2021-10-14,GBP,101.8,104.1
2021-10-20,GBP,102.67,104.98
2021-10-21,GBP,102.37,104.72
2021-10-22,GBP,102.15,104.45
2021-10-25,GBP,102.17,104.52
2021-10-26,GBP,102.2,104.51
2021-10-27,GBP,102.16,104.47
2021-10-28,GBP,101.84,104.15
2021-10-29,GBP,102.08,104.42
2021-11-01,GBP,101.39,103.73
2021-11-02,GBP,101.07,103.36
2021-11-03,GBP,100.65,102.98
2021-11-08,GBP,98.73,101.02
2021-11-09,GBP,99.15,101.41
2021-11-10,GBP,99.42,101.68
2021-11-11,GBP,98.71,100.97
2021-11-12,GBP,98.28,100.53
2021-11-15,GBP,98.76,101.06
2021-11-16,GBP,98.89,101.19
2021-11-18,GBP,99.04,101.3
2021-11-22,GBP,98.76,101.05
2021-11-24,GBP,98.54,100.8
2021-11-26,GBP,98.17,100.42
2021-11-29,GBP,98.79,101.06
2021-12-01,GBP,98.71,101.01
2021-12-03,GBP,98.55,100.85
2021-12-06,GBP,98.44,100.7
2021-12-07,GBP,98.97,101.24
2021-12-08,GBP,98.82,101.09
2021-12-09,GBP,98.54,100.85
2021-12-10,GBP,98.93,101.2
2021-12-14,GBP,98.95,101.23
2021-12-16,GBP,99.97,102.25
2021-12-17,GBP,100.38,102.71
2021-12-20,GBP,99.56,101.88
2021-12-21,GBP,98.97,101.24
2021-12-22,GBP,99.05,101.32
2021-12-23,GBP,99.63,101.91
2021-12-24,GBP,99.6,101.92
2021-12-27,GBP,99.64,101.96
2021-12-29,GBP,99.33,101.61
2021-12-30,GBP,99.44,101.7
2021-12-31,GBP,99.41,101.68
2022-01-03,GBP,99.37,101.63
2022-01-05,GBP,99.81,102.08
2022-01-06,GBP,99.71,102.02
2022-01-07,GBP,99.68,101.95
2022-01-10,GBP,99.65,101.92
2022-01-11,GBP,99.4,101.67
2022-01-12,GBP,99.54,101.81
2022-01-13,GBP,100.22,102.53
2022-01-14,GBP,100.5,102.78
2022-01-17,GBP,100.38,102.65
2022-01-18,GBP,100.28,102.59
2022-01-19,GBP,100.39,102.71
2022-01-21,GBP,100.21,102.48
2022-01-24,GBP,99.75,102.06
2022-01-25,GBP,99.45,101.76
2022-01-31,GBP,99.34,101.62
2022-02-01,GBP,99.17,101.43
2022-02-03,GBP,100.43,102.72
2022-02-04,GBP,100.55,102.85
2022-02-07,GBP,99.97,102.26
2022-02-09,GBP,100.19,102.48
2022-02-10,GBP,100.2,102.52
2022-02-11,GBP,100.94,103.28
