date,currency,tt_buy,tt_sell
2020-01-06,JPY,65.83,67.57
2020-01-07,JPY,65.29,67.01
2020-01-08,JPY,65.64,67.36
2020-01-10,JPY,63.92,65.59
2020-01-13,JPY,63.84,65.5
2020-01-15,JPY,63.79,65.46
2020-01-17,JPY,63.6,65.26
2020-01-20,JPY,63.7,65.38
2020-01-21,JPY,63.89,65.56
2020-01-22,JPY,63.86,65.55
2020-01-23,JPY,64.17,65.84
2020-01-24,JPY,64.34,66.03
2020-01-27,JPY,64.71,66.42
2020-01-28,JPY,64.68,66.36
2020-01-29,JPY,64.41,66.09
2020-01-30,JPY,64.76,66.47
2020-01-31,JPY,64.69,66.4
2020-02-03,JPY,65.15,66.87
2020-02-04,JPY,64.72,66.42
2020-02-05,JPY,64.26,65.93
2020-02-06,JPY,64.02,65.69
2020-02-07,JPY,64.04,65.71
2020-02-10,JPY,64.23,65.89
2020-02-11,JPY,64.05,65.72
2020-02-12,JPY,64.02,65.69
2020-02-13,JPY,64.15,65.82
2020-02-14,JPY,64.09,65.77
2020-02-18,JPY,64.28,65.95
2020-02-20,JPY,63.64,65.28
2020-02-21,JPY,63.22,64.85
2020-02-24,JPY,63.66,65.3
2020-02-25,JPY,64.05,65.69
2020-02-26,JPY,64.08,65.74
2020-02-27,JPY,64.15,65.82
2020-02-28,JPY,65.43,67.14
2020-03-03,JPY,66.7,68.44
2020-03-04,JPY,67.39,69.15
2020-03-05,JPY,67.5,69.26
2020-03-06,JPY,68.9,70.71
2020-03-12,JPY,70.88,72.77
2020-03-13,JPY,69.31,71.14
2020-03-16,JPY,68.39,70.16
2020-03-17,JPY,68.81,70.62
2020-03-18,JPY,68.34,70.11
2020-03-19,JPY,68.2,69.97
2020-03-20,JPY,67.05,68.78
2020-03-23,JPY,68.19,69.94
2020-03-24,JPY,68.08,69.83
2020-03-26,JPY,67.27,68.98
2020-03-27,JPY,67.8,69.56
2020-03-30,JPY,69.02,70.81
2020-03-31,JPY,68.76,70.55
2020-04-13,JPY,69.83,71.64
2020-04-20,JPY,69.99,71.79
2020-04-29,JPY,70.16,71.98
2020-04-30,JPY,69.62,71.45
2020-05-12,JPY,69.46,71.26
2020-06-02,JPY,68.87,70.66
2020-06-03,JPY,68.34,70.09
2020-06-04,JPY,68.45,70.21
2020-06-05,JPY,68.21,69.97
2020-06-08,JPY,68.26,70.01
2020-06-09,JPY,69.02,70.79
2020-06-10,JPY,69.29,71.09
2020-06-11,JPY,69.97,71.76
2020-06-12,JPY,70.03,71.84
2020-06-16,JPY,70.01,71.81
2020-06-17,JPY,70.22,72.0
2020-06-18,JPY,70.39,72.2
2020-06-19,JPY,70.47,72.29
2020-06-22,JPY,70.42,72.22
2020-06-23,JPY,69.91,71.72
2020-06-24,JPY,70.11,71.93
2020-06-25,JPY,69.78,71.56
2020-06-26,JPY,69.61,71.42
2020-06-29,JPY,69.7,71.5
2020-06-30,JPY,69.2,71.01
2020-07-01,JPY,69.29,71.08
2020-07-02,JPY,68.81,70.59
2020-07-03,JPY,68.82,70.63
2020-07-08,JPY,68.92,70.72
2020-07-09,JPY,69.01,70.81
2020-07-10,JPY,69.33,71.13
2020-07-13,JPY,69.52,71.33
2020-07-14,JPY,69.37,71.17
2020-07-15,JPY,69.39,71.17
2020-07-16,JPY,69.45,71.23
2020-07-17,JPY,69.31,71.09
2020-07-20,JPY,69.0,70.77
2020-07-21,JPY,68.84,70.62
2020-07-22,JPY,68.98,70.77
2020-07-23,JPY,68.83,70.63
2020-07-24,JPY,69.55,71.35
2020-07-27,JPY,70.07,71.9
2020-07-28,JPY,70.03,71.85
2020-07-29,JPY,70.37,72.2
2020-07-30,JPY,70.33,72.17
2020-07-31,JPY,70.78,72.66
2020-08-03,JPY,69.87,71.7
2020-08-04,JPY,70.0,71.81
2020-08-05,JPY,70.11,71.96
2020-08-06,JPY,70.01,71.87
2020-08-10,JPY,69.98,71.82
2020-08-11,JPY,69.71,71.52
2020-08-12,JPY,69.15,70.94
2020-08-13,JPY,69.23,71.01
2020-08-14,JPY,69.15,70.94
2020-08-25,JPY,69.24,71.04
2020-08-26,JPY,68.94,70.72
2020-08-27,JPY,68.87,70.66
2020-08-28,JPY,68.21,70.0
2020-08-31,JPY,68.77,70.59
2020-09-01,JPY,68.23,70.03
2020-09-02,JPY,68.07,69.85
2020-09-03,JPY,68.21,70.0
2020-09-04,JPY,68.3,70.11
2020-09-07,JPY,67.97,69.76
2020-09-08,JPY,68.43,70.24
2020-09-09,JPY,68.66,70.47
2020-09-10,JPY,68.09,69.88
2020-09-11,JPY,68.36,70.16
2020-09-14,JPY,68.38,70.18
2020-09-15,JPY,68.62,70.4
2020-09-16,JPY,69.04,70.86
2020-09-17,JPY,69.26,71.09
2020-09-21,JPY,69.49,71.34
2020-09-22,JPY,69.43,71.28
2020-09-23,JPY,69.16,70.98
2020-09-24,JPY,69.12,70.92
2020-09-25,JPY,69.12,70.92
2020-09-28,JPY,69.05,70.87
2020-09-29,JPY,69.04,70.84
2020-09-30,JPY,69.06,70.85
2020-10-01,JPY,68.92,70.74
2020-10-05,JPY,68.46,70.25
2020-10-06,JPY,68.41,70.21
2020-10-07,JPY,68.71,70.49
2020-10-08,JPY,68.31,70.09
2020-10-09,JPY,68.26,70.05
2020-10-12,JPY,68.43,70.25
2020-10-14,JPY,68.75,70.57
2020-10-16,JPY,68.91,70.72
2020-10-22,JPY,69.5,71.33
2020-10-23,JPY,69.45,71.28
2020-10-26,JPY,69.45,71.26
2020-10-27,JPY,69.69,71.51
2020-10-28,JPY,69.79,71.64
2020-10-29,JPY,69.98,71.84
2020-11-03,JPY,70.09,71.92
2020-11-04,JPY,70.36,72.21
2020-11-05,JPY,70.29,72.14
2020-11-06,JPY,70.68,72.56
2020-11-09,JPY,70.64,72.51
2020-11-10,JPY,69.64,71.46
2020-11-12,JPY,70.01,71.88
2020-11-13,JPY,70.25,72.12
2020-11-17,JPY,70.36,72.23
2020-11-18,JPY,70.66,72.52
2020-11-19,JPY,70.72,72.57
2020-11-23,JPY,70.58,72.44
2020-11-24,JPY,69.93,71.78
2020-11-25,JPY,69.92,71.76
2020-11-26,JPY,69.89,71.73
2020-11-27,JPY,70.12,71.99
2020-12-01,JPY,69.94,71.77
2020-12-02,JPY,69.62,71.46
2020-12-03,JPY,69.74,71.6
2020-12-04,JPY,70.19,72.03
2020-12-07,JPY,70.08,71.95
2020-12-08,JPY,70.08,71.94
2020-12-09,JPY,69.81,71.68
2020-12-10,JPY,69.7,71.54
2020-12-11,JPY,69.9,71.73
2020-12-14,JPY,69.9,71.75
2020-12-15,JPY,69.82,71.64
2020-12-16,JPY,70.09,71.97
2020-12-17,JPY,70.25,72.12
2020-12-18,JPY,70.21,72.1
2020-12-21,JPY,70.3,72.16
2020-12-22,JPY,70.56,72.43
2020-12-23,JPY,70.5,72.36
2020-12-24,JPY,70.25,72.1
2020-12-28,JPY,70.09,71.94
2020-12-29,JPY,69.95,71.82
2020-12-30,JPY,70.11,71.98
2020-12-31,JPY,70.03,71.88
2021-01-06,JPY,70.3,72.17
2021-01-07,JPY,69.99,71.85
2021-01-08,JPY,69.75,71.61
2021-01-11,JPY,69.59,71.44
2021-01-12,JPY,69.51,71.36
2021-01-13,JPY,69.72,71.58
2021-01-14,JPY,69.44,71.29
2021-01-15,JPY,69.51,71.34
2021-01-18,JPY,69.66,71.51
2021-01-19,JPY,69.46,71.3
2021-01-20,JPY,69.55,71.41
2021-01-21,JPY,69.57,71.42
2021-01-22,JPY,69.63,71.48
2021-01-25,JPY,69.44,71.28
2021-01-28,JPY,69.17,70.99
2021-01-29,JPY,68.97,70.81
2021-02-01,JPY,68.73,70.58
2021-02-02,JPY,68.76,70.57
2021-02-03,JPY,68.63,70.44
2021-02-04,JPY,68.49,70.31
2021-02-05,JPY,68.3,70.09
2021-02-10,JPY,68.81,70.65
2021-02-17,JPY,67.95,69.74
2021-02-18,JPY,67.89,69.67
2021-02-22,JPY,67.62,69.4
2021-02-23,JPY,68.05,69.85
2021-02-24,JPY,67.71,69.51
2021-02-25,JPY,67.38,69.18
2021-02-26,JPY,68.3,70.09
2021-03-01,JPY,68.27,70.05
2021-03-02,JPY,67.9,69.67
2021-03-03,JPY,67.49,69.27
2021-03-04,JPY,67.16,68.94
2021-03-05,JPY,66.69,68.42
2021-03-08,JPY,66.67,68.42
2021-03-09,JPY,66.31,68.04
2021-03-10,JPY,66.23,67.95
2021-03-12,JPY,66.06,67.78
2021-03-15,JPY,65.8,67.5
2021-03-16,JPY,65.59,67.29
2021-03-17,JPY,65.66,67.36
2021-03-18,JPY,65.68,67.39
2021-03-19,JPY,65.86,67.58
2021-03-23,JPY,65.72,67.44
2021-03-24,JPY,66.01,67.74
2021-03-25,JPY,65.87,67.59
2021-03-26,JPY,65.55,67.26
2021-03-30,JPY,65.67,67.35
2021-03-31,JPY,65.45,67.12
2021-04-07,JPY,66.37,68.07
2021-04-08,JPY,66.88,68.58
2021-04-09,JPY,67.56,69.29
2021-04-12,JPY,67.55,69.28
2021-04-15,JPY,68.26,70.04
2021-04-16,JPY,67.59,69.33
2021-04-19,JPY,67.89,69.64
2021-04-20,JPY,68.3,70.07
2021-04-22,JPY,68.87,70.64
2021-04-23,JPY,68.44,70.21
2021-04-26,JPY,68.6,70.37
2021-04-27,JPY,68.17,69.92
2021-04-28,JPY,67.65,69.38
2021-04-29,JPY,67.4,69.16
2021-04-30,JPY,67.28,69.01
2021-05-03,JPY,66.72,68.43
2021-05-04,JPY,66.81,68.51
2021-05-05,JPY,66.75,68.48
2021-05-07,JPY,66.64,68.34
2021-05-10,JPY,66.52,68.25
2021-05-11,JPY,66.64,68.36
2021-05-12,JPY,66.66,68.39
2021-05-14,JPY,66.21,67.91
2021-05-17,JPY,66.19,67.91
2021-05-18,JPY,66.17,67.88
2021-05-20,JPY,66.22,67.92
2021-05-21,JPY,66.25,67.96
2021-05-24,JPY,66.09,67.79
2021-05-25,JPY,66.19,67.9
2021-05-27,JPY,65.88,67.59
2021-05-28,JPY,65.18,66.86
2021-05-31,JPY,65.21,66.9
2021-06-02,JPY,65.95,67.65
2021-06-03,JPY,65.8,67.48
2021-06-04,JPY,65.46,67.15
2021-06-07,JPY,65.72,67.42
2021-06-08,JPY,65.71,67.42
2021-06-10,JPY,65.81,67.5
2021-06-11,JPY,65.85,67.56
2021-06-14,JPY,65.9,67.61
2021-06-15,JPY,65.68,67.35
2021-06-17,JPY,65.7,67.39
2021-06-21,JPY,66.8,68.5
2021-06-22,JPY,66.5,68.19
2021-06-23,JPY,66.28,67.97
2021-06-24,JPY,66.08,67.76
2021-06-25,JPY,66.1,67.77
2021-06-28,JPY,66.28,67.96
2021-06-29,JPY,66.34,68.03
2021-06-30,JPY,66.39,68.06
2021-07-01,JPY,66.16,67.83
2021-07-02,JPY,66.06,67.73
2021-07-05,JPY,66.22,67.92
2021-07-06,JPY,66.46,68.15
2021-07-08,JPY,66.85,68.54
2021-07-12,JPY,66.82,68.54
2021-07-14,JPY,66.66,68.34
2021-07-15,JPY,66.99,68.7
2021-07-19,JPY,67.15,68.87
2021-07-20,JPY,67.6,69.33
2021-07-22,JPY,66.78,68.5
2021-07-23,JPY,66.74,68.45
2021-07-26,JPY,66.67,68.37
2021-08-18,JPY,66.97,68.67
2021-08-20,JPY,66.93,68.64
2021-08-23,JPY,66.77,68.49
2021-08-24,JPY,66.7,68.42
2021-08-25,JPY,66.75,68.44
2021-08-26,JPY,66.68,68.38
2021-08-27,JPY,66.62,68.34
2021-08-31,JPY,65.86,67.55
2021-09-02,JPY,65.58,67.27
2021-09-03,JPY,65.63,67.3
2021-09-09,JPY,66.11,67.79
2021-09-13,JPY,66.14,67.83
2021-09-17,JPY,66.09,67.78
2021-09-20,JPY,66.31,68.03
2021-09-21,JPY,66.32,68.03
2021-09-22,JPY,66.49,68.22
2021-09-23,JPY,66.38,68.09
2021-09-27,JPY,65.86,67.55
2021-09-29,JPY,65.77,67.43
2021-09-30,JPY,65.55,67.21
2021-10-01,JPY,66.02,67.71
2021-10-04,JPY,65.97,67.64
2021-10-05,JPY,66.29,67.98
2021-10-06,JPY,66.0,67.66
2021-10-07,JPY,66.32,68.02
2021-10-08,JPY,65.85,68.13
2021-10-11,JPY,65.91,67.58
2021-10-12,JPY,65.6,67.25
2021-10-13,JPY,65.65,67.29
2021-10-14,JPY,65.52,67.18
2021-10-20,JPY,64.85,66.47
2021-10-21,JPY,64.84,66.47
2021-10-22,JPY,64.85,66.47
2021-10-25,JPY,65.19,66.85
2021-10-26,JPY,65.1,66.73
2021-10-27,JPY,65.01,66.66
2021-10-28,JPY,65.13,66.78
2021-10-29,JPY,65.05,66.69
2021-11-01,JPY,64.82,66.47
2021-11-02,JPY,64.9,66.53
2021-11-03,JPY,64.81,66.44
2021-11-08,JPY,64.42,66.05
2021-11-09,JPY,64.76,66.4
2021-11-10,JPY,64.91,66.55
2021-11-11,JPY,64.52,66.17
2021-11-12,JPY,64.32,65.93
2021-11-15,JPY,64.54,66.16
2021-11-16,JPY,64.43,66.05
2021-11-18,JPY,64.26,65.89
2021-11-22,JPY,64.33,65.93
2021-11-24,JPY,63.99,65.59
2021-11-26,JPY,64.28,65.86
2021-11-29,JPY,65.09,66.72
2021-12-01,JPY,65.31,66.97
2021-12-03,JPY,65.47,67.14
2021-12-06,JPY,65.75,67.4
2021-12-07,JPY,65.54,67.18
2021-12-08,JPY,65.61,67.27
2021-12-09,JPY,65.59,67.24
2021-12-10,JPY,65.79,67.46
2021-12-14,JPY,65.99,67.65
2021-12-16,JPY,66.03,67.68
2021-12-17,JPY,66.31,67.98
2021-12-20,JPY,66.24,67.91
2021-12-21,JPY,65.87,67.5
2021-12-22,JPY,65.43,67.06
2021-12-23,JPY,65.33,66.97
2021-12-24,JPY,64.93,66.56
2021-12-27,JPY,64.87,66.5
2021-12-29,JPY,64.32,65.94
2021-12-30,JPY,64.04,65.62
2021-12-31,JPY,63.92,65.5
2022-01-03,JPY,63.76,65.36
2022-01-05,JPY,63.54,65.13
2022-01-06,JPY,63.52,65.1
2022-01-07,JPY,63.45,65.03
2022-01-10,JPY,63.29,64.85
2022-01-11,JPY,63.35,64.92
2022-01-12,JPY,63.18,64.74
2022-01-13,JPY,63.73,65.33
2022-01-14,JPY,64.25,65.86
2022-01-17,JPY,64.06,65.67
2022-01-18,JPY,63.93,65.53
2022-01-19,JPY,64.39,66.0
2022-01-21,JPY,64.72,66.35
2022-01-24,JPY,64.56,66.18
2022-01-25,JPY,64.83,66.43
2022-01-31,JPY,63.97,65.58
2022-02-01,JPY,64.1,65.72
2022-02-03,JPY,64.64,66.26
2022-02-04,JPY,64.25,65.89
2022-02-07,JPY,64.02,65.61
2022-02-09,JPY,63.97,65.56
2022-02-10,JPY,64.03,65.62
2022-02-11,JPY,64.22,65.81
2022-02-14,JPY,64.63,66.24
2022-02-15,JPY,64.73,66.34
2022-02-17,JPY,64.43,66.03
2022-02-18,JPY,64.44,66.05
2022-02-21,JPY,64.07,65.67
2022-02-22,JPY,64.42,66.03
2022-02-23,JPY,64.13,65.74
2022-02-24,JPY,65.0,66.65
2022-02-25,JPY,64.23,66.4
2022-02-28,JPY,64.46,66.07
2022-03-02,JPY,65.11,66.72
2022-03-03,JPY,64.71,66.33
2022-03-04,JPY,65.14,66.76
2022-03-07,JPY,66.19,67.82
2022-03-08,JPY,65.79,67.4
2022-03-09,JPY,65.61,67.24
2022-03-10,JPY,64.92,66.52
2022-03-11,JPY,64.8,66.37
2022-03-14,JPY,64.3,65.85
2022-03-15,JPY,63.82,65.36
2022-03-16,JPY,63.88,65.44
2022-03-17,JPY,63.26,64.8
2022-03-21,JPY,63.07,64.59
2022-03-22,JPY,62.58,64.1
2022-03-23,JPY,62.04,63.52
2022-03-24,JPY,62.29,63.79
2022-03-25,JPY,62.1,63.59
2022-03-28,JPY,60.55,62.0
2022-03-29,JPY,60.95,62.4
2022-03-30,JPY,61.46,62.94
2022-03-31,JPY,61.2,62.67
2022-04-04,JPY,60.9,62.34
2022-04-05,JPY,60.91,62.39
2022-04-06,JPY,60.25,61.68
2022-04-07,JPY,60.68,62.14
2022-04-08,JPY,60.53,61.98
2022-04-11,JPY,60.12,61.55
2022-04-12,JPY,60.03,61.48
2022-04-13,JPY,59.69,61.11
2022-04-18,JPY,59.67,61.07
2022-04-19,JPY,59.01,60.42
2022-04-21,JPY,58.68,60.05
2022-04-22,JPY,58.75,60.13
2022-04-25,JPY,58.98,60.37
2022-04-26,JPY,59.29,60.67
2022-04-27,JPY,59.35,60.74
2022-04-28,JPY,58.38,59.74
2022-04-29,JPY,58.0,59.33
2022-05-04,JPY,58.11,59.46
2022-05-05,JPY,58.31,59.67
2022-05-06,JPY,58.09,59.44
2022-05-09,JPY,58.46,59.8
2022-05-11,JPY,58.57,59.92
2022-05-12,JPY,59.13,60.48
2022-05-13,JPY,59.3,60.67
2022-05-17,JPY,59.33,60.7
2022-05-18,JPY,59.42,60.79
2022-05-19,JPY,59.66,61.04
2022-05-20,JPY,60.07,61.46
2022-05-23,JPY,60.2,61.59
2022-05-24,JPY,60.1,61.5
2022-05-25,JPY,60.36,61.77
2022-05-26,JPY,60.17,61.57
2022-05-27,JPY,60.41,61.81
2022-05-30,JPY,60.36,61.77
2022-05-31,JPY,59.99,61.38
2022-06-02,JPY,58.99,60.35
2022-06-03,JPY,59.03,60.4
2022-06-06,JPY,58.82,60.18
2022-06-07,JPY,57.88,59.19
2022-06-08,JPY,57.75,59.08
2022-06-09,JPY,57.34,58.63
2022-06-10,JPY,57.37,58.67
2022-06-13,JPY,57.34,58.64
2022-06-14,JPY,57.41,58.71
2022-06-15,JPY,57.12,58.4
2022-06-16,JPY,57.45,58.74
2022-06-17,JPY,57.55,58.85
2022-06-20,JPY,57.2,58.49
2022-06-21,JPY,57.15,58.44
2022-06-22,JPY,56.78,58.06
2022-06-23,JPY,57.14,58.43
2022-06-24,JPY,57.48,58.79
2022-06-27,JPY,57.4,58.68
2022-06-28,JPY,57.44,58.73
2022-06-29,JPY,57.29,58.57
2022-06-30,JPY,57.14,58.42
2022-07-01,JPY,57.82,59.12
2022-07-04,JPY,57.83,59.13
2022-07-05,JPY,57.38,58.66
2022-07-06,JPY,57.92,59.22
2022-07-07,JPY,57.57,58.88
2022-07-08,JPY,57.77,59.06
2022-07-11,JPY,57.25,58.54
2022-07-12,JPY,57.37,58.64
2022-07-13,JPY,57.41,58.68
2022-07-14,JPY,57.18,58.44
2022-07-15,JPY,56.91,58.16
2022-07-18,JPY,57.08,58.33
2022-07-19,JPY,57.38,58.67
2022-07-20,JPY,57.28,58.56
2022-07-21,JPY,57.21,58.48
2022-07-22,JPY,57.41,58.69
2022-07-25,JPY,58.02,59.31
2022-07-26,JPY,57.79,59.07
2022-07-27,JPY,57.68,58.96
2022-07-29,JPY,59.03,60.36
2022-08-02,JPY,59.54,60.9
2022-08-03,JPY,58.61,59.95
2022-08-04,JPY,58.78,60.12
2022-08-05,JPY,58.82,60.14
2022-08-10,JPY,58.32,59.62
2022-08-11,JPY,59.1,60.45
2022-08-17,JPY,58.45,59.76
2022-08-18,JPY,58.38,59.68
2022-08-19,JPY,57.89,59.2
2022-08-22,JPY,57.55,58.81
2022-08-23,JPY,57.57,58.85
2022-08-24,JPY,57.74,59.03
2022-08-25,JPY,57.74,59.04
2022-08-26,JPY,57.8,59.07
2022-08-29,JPY,57.2,58.45
2022-08-30,JPY,56.81,58.07
2022-09-01,JPY,56.38,57.62
2022-09-02,JPY,56.21,57.45
2022-09-05,JPY,56.3,57.55
2022-09-06,JPY,56.21,57.43
2022-09-07,JPY,54.89,56.1
2022-09-09,JPY,55.07,56.26
2022-09-12,JPY,55.12,56.33
2022-09-13,JPY,55.09,56.29
2022-09-14,JPY,54.57,55.75
2022-09-15,JPY,54.84,56.03
2022-09-16,JPY,55.08,56.28
2022-09-19,JPY,55.07,56.27
2022-09-20,JPY,55.1,56.3
2022-09-21,JPY,54.91,56.09
2022-09-22,JPY,55.03,56.2
2022-09-23,JPY,56.3,57.52
2022-09-26,JPY,56.11,57.31
2022-09-27,JPY,55.84,57.05
2022-09-28,JPY,56.05,57.24
2022-09-29,JPY,55.97,57.17
2022-09-30,JPY,55.83,57.02
2022-10-01,JPY,55.79,56.99
2022-10-03,JPY,55.84,57.04
2022-10-04,JPY,55.81,57.0
2022-10-06,JPY,55.95,57.13
2022-10-07,JPY,56.25,57.45
2022-10-10,JPY,56.08,57.27
2022-10-11,JPY,55.98,57.17
2022-10-12,JPY,55.72,56.91
2022-10-13,JPY,55.47,56.65
2022-10-15,JPY,54.77,55.93
2022-10-17,JPY,54.84,56.0
2022-10-18,JPY,54.65,55.8
2022-10-19,JPY,54.92,56.07
2022-10-20,JPY,54.8,55.95
2022-10-21,JPY,54.39,55.54
2022-10-25,JPY,55.03,56.18
2022-10-27,JPY,55.75,56.95
2022-10-28,JPY,55.67,56.86
2022-10-29,JPY,55.28,56.46
2022-10-31,JPY,55.2,56.37
2022-11-01,JPY,55.24,56.41
2022-11-02,JPY,55.55,56.74
2022-11-03,JPY,55.71,56.89
2022-11-04,JPY,55.26,56.43
2022-11-05,JPY,55.43,56.61
2022-11-07,JPY,55.33,56.51
2022-11-09,JPY,55.36,56.54
2022-11-10,JPY,55.28,56.47
2022-11-11,JPY,56.91,58.14
2022-11-14,JPY,57.56,58.82
2022-11-15,JPY,57.55,58.8
2022-11-16,JPY,57.51,58.77
2022-11-17,JPY,57.94,59.21
2022-11-18,JPY,57.71,58.97
2022-11-19,JPY,57.53,58.78
2022-11-21,JPY,57.7,58.95
2022-11-22,JPY,57.06,58.28
2022-11-23,JPY,57.27,58.51
2022-11-24,JPY,58.27,59.54
2022-11-25,JPY,58.2,59.47
2022-11-28,JPY,58.66,59.93
2022-11-29,JPY,58.3,59.57
2022-11-30,JPY,58.2,59.47
2022-12-01,JPY,58.65,59.95
2022-12-02,JPY,59.43,60.74
2022-12-03,JPY,59.92,61.26
2022-12-05,JPY,59.84,61.15
2022-12-06,JPY,59.72,61.04
2022-12-07,JPY,59.65,60.98
2022-12-08,JPY,59.56,60.87
2022-12-09,JPY,59.93,61.27
2022-12-12,JPY,59.69,61.01
2022-12-13,JPY,59.42,60.74
2022-12-14,JPY,60.33,61.67
2022-12-15,JPY,60.32,61.66
2022-12-16,JPY,59.64,60.94
2022-12-17,JPY,59.57,60.89
2022-12-19,JPY,60.14,61.45
2022-12-20,JPY,61.17,62.53
2022-12-21,JPY,61.99,63.37
2022-12-22,JPY,62.14,63.54
2022-12-23,JPY,61.75,63.13
2022-12-26,JPY,61.82,63.2
2022-12-27,JPY,61.58,62.95
2022-12-28,JPY,61.04,62.38
2022-12-29,JPY,61.27,62.62
2022-12-30,JPY,61.74,63.12
2022-12-31,JPY,61.7,63.08
2023-01-02,JPY,62.43,63.84
2023-01-03,JPY,63.06,64.47
2023-01-04,JPY,62.84,64.26
2023-01-05,JPY,61.98,63.37
2023-01-06,JPY,61.0,62.35
2023-01-07,JPY,61.64,63.04
2023-01-09,JPY,61.93,63.33
2023-01-10,JPY,61.42,62.79
2023-01-11,JPY,60.98,62.35
2023-01-16,JPY,62.69,64.12
2023-01-17,JPY,62.81,64.25
2023-01-18,JPY,61.64,63.02
2023-01-19,JPY,62.7,64.13
2023-01-20,JPY,62.37,63.8
2023-01-23,JPY,61.98,63.38
2023-01-24,JPY,61.88,63.28
2023-01-25,JPY,61.89,63.27
2023-01-27,JPY,62.07,63.46
2023-01-30,JPY,62.11,63.5
2023-01-31,JPY,62.01,63.42
2023-02-01,JPY,62.21,63.6
2023-02-02,JPY,62.87,64.3
2023-02-03,JPY,62.93,64.37
2023-02-04,JPY,61.99,63.4
2023-02-06,JPY,62.01,63.4
2023-02-07,JPY,61.81,63.19
2023-02-09,JPY,62.2,63.59
2023-02-13,JPY,61.95,63.34
2023-02-15,JPY,61.68,63.06
2023-02-17,JPY,60.86,62.23
2023-02-20,JPY,60.92,62.28
2023-02-21,JPY,60.9,62.24
2023-02-22,JPY,60.76,62.11
2023-02-23,JPY,60.79,62.13
2023-02-24,JPY,60.76,62.1
2023-02-27,JPY,60.11,61.44
2023-02-28,JPY,60.08,61.4
2023-03-01,JPY,59.87,61.2
2023-03-02,JPY,59.91,61.24
2023-03-03,JPY,59.57,60.88
2023-03-04,JPY,59.57,60.9
2023-03-06,JPY,59.7,61.03
2023-03-08,JPY,58.99,60.3
2023-03-09,JPY,59.19,60.49
2023-03-10,JPY,59.5,60.8
2023-03-13,JPY,61.0,62.38
2023-03-14,JPY,60.86,62.2
2023-03-15,JPY,60.8,62.14
2023-03-16,JPY,61.69,63.06
2023-03-17,JPY,61.33,62.7
2023-03-20,JPY,62.44,63.84
2023-03-21,JPY,62.23,63.62
2023-03-23,JPY,62.15,63.55
2023-03-24,JPY,62.37,63.77
2023-03-27,JPY,62.39,63.81
2023-03-28,JPY,62.25,63.66
2023-03-29,JPY,61.78,63.17
2023-03-31,JPY,61.14,62.5
2023-04-03,JPY,61.15,62.51
2023-04-05,JPY,61.65,63.04
2023-04-06,JPY,61.79,63.2
2023-04-10,JPY,61.06,62.43
2023-04-11,JPY,60.79,62.14
2023-04-12,JPY,60.63,61.98
2023-04-13,JPY,60.87,62.22
2023-04-15,JPY,60.49,61.86
2023-04-17,JPY,60.48,61.83
2023-04-18,JPY,60.33,61.67
